23.8300	1	5	4	0
23.8400	7	5	3	2
23.8500	1	4	2	3
23.8600	1	5	1	2
23.8700	3	5	4	0
23.8800	2	1	4	6
23.8900	4	6	6	2
23.9000	3	10	7	3
23.9100	2	3	3	1
23.9200	5	5	5	2
23.9300	3	4	2	5
23.9400	3	2	1	1
23.9500	4	5	5	2
23.9600	5	6	4	2
23.9700	1	5	3	4
23.9800	2	2	2	3
23.9900	3	3	3	4
24.0000	2	6	0	2
24.0100	3	2	3	3
24.0200	4	4	1	2
24.0300	4	1	2	3
24.0400	1	1	5	2
24.0500	3	0	2	6
24.0600	3	5	3	5
24.0700	0	5	1	6
24.0800	4	2	0	2
24.0900	3	2	1	4
24.1000	0	7	4	1
24.1100	1	3	1	3
24.1200	4	1	4	2
24.1300	6	3	6	2
24.1400	2	2	2	3
24.1500	0	5	1	1
24.1600	0	4	3	1
24.1700	4	4	2	2
24.1800	1	3	3	4
24.1900	2	3	4	3
24.2000	0	5	1	3
24.2100	0	3	3	1
24.2200	2	6	2	2
24.2300	0	2	4	1
24.2400	0	4	4	2
24.2500	3	1	2	4
24.2600	2	1	2	2
24.2700	1	5	1	6
24.2800	0	1	7	0
24.2900	3	6	5	1
24.3000	2	1	6	1
24.3100	4	3	7	1
24.3200	2	4	4	7
24.3300	5	5	1	3
24.3400	2	2	2	2
24.3500	5	7	4	2
24.3600	2	0	1	1
24.3700	1	4	4	7
24.3800	2	7	3	6
24.3900	0	6	1	4
24.4000	1	3	3	2
24.4100	2	6	6	4
24.4200	4	5	7	1
24.4300	4	5	3	4
24.4400	2	5	8	2
24.4500	1	7	4	6
24.4600	3	6	3	4
24.4700	3	7	6	2
24.4800	2	3	1	3
24.4900	3	10	7	3
24.5000	3	3	4	1
24.5100	1	5	4	2
24.5200	4	4	10	6
24.5300	3	6	7	3
24.5400	5	5	9	4
24.5500	2	8	2	4
24.5600	2	3	8	5
24.5700	3	3	5	2
24.5800	1	6	4	6
24.5900	3	1	2	2
24.6000	3	3	2	2
24.6100	6	9	8	2
24.6200	4	2	3	7
24.6300	5	5	3	2
24.6400	5	5	5	5
24.6500	3	2	4	5
24.6600	0	3	4	4
24.6700	4	4	5	1
24.6800	2	7	3	5
24.6900	3	5	4	3
24.7000	3	6	4	3
24.7100	3	3	1	4
24.7200	1	0	5	2
24.7300	1	2	2	2
24.7400	1	5	4	1
24.7500	1	3	3	1
24.7600	3	3	0	2
24.7700	2	0	1	3
24.7800	0	5	3	2
24.7900	5	3	4	7
24.8000	2	5	2	4
24.8100	1	5	2	2
24.8200	5	1	2	1
24.8300	1	3	6	0
24.8400	1	4	3	2
24.8500	1	1	2	2
24.8600	2	2	0	3
24.8700	1	2	6	3
24.8800	0	0	2	4
24.8900	2	0	2	0
24.9000	1	5	1	1
24.9100	3	4	2	2
24.9200	2	4	3	1
24.9300	2	3	0	1
24.9400	0	2	1	2
24.9500	0	6	4	1
24.9600	2	3	1	2
24.9700	4	1	2	2
24.9800	2	3	0	0
24.9900	0	2	2	0
25.0000	1	0	1	0
25.0100	2	4	1	2
25.0200	0	1	2	1
25.0300	0	4	0	4
25.0400	2	0	1	1
25.0500	1	2	1	1
25.0600	1	0	4	3
25.0700	0	0	1	1
25.0800	1	1	1	1
25.0900	0	2	0	2
25.1000	0	1	1	4
25.1100	1	1	4	2
25.1200	1	2	0	1
25.1300	0	0	2	2
25.1400	1	2	1	0
25.1500	3	1	0	2
25.1600	1	2	3	3
25.1700	1	1	0	0
25.1800	4	3	2	1
25.1900	2	1	4	1
25.2000	0	0	2	2
25.2100	0	1	2	2
25.2200	0	1	2	0
25.2300	0	1	1	1
25.2400	1	1	0	0
25.2500	1	3	4	2
25.2600	2	4	4	2
25.2700	0	2	2	1
25.2800	2	3	1	2
25.2900	1	1	4	1
25.3000	0	1	3	2
25.3100	2	3	1	1
25.3200	1	2	0	0
25.3300	0	1	0	3
25.3400	0	2	0	1
25.3500	0	1	2	0
25.3600	1	0	0	1
25.3700	0	2	1	2
25.3800	1	0	1	1
25.3900	2	1	0	1
25.4000	2	0	1	1
25.4100	0	0	0	0
25.4200	2	1	1	0
25.4300	0	2	0	1
25.4400	0	1	0	1
25.4500	0	0	1	1
25.4600	2	1	2	1
25.4700	0	1	0	0
25.4800	2	0	0	0
25.4900	1	2	1	0
25.5000	0	0	2	2
25.5100	0	0	1	1
25.5200	0	3	0	2
25.5300	0	1	0	1
25.5400	0	0	0	0
25.5500	0	0	1	1
25.5600	0	2	0	0
25.5700	1	1	0	0
25.5800	1	0	0	1
25.5900	0	0	1	0
25.6000	0	2	1	1
25.6100	1	0	0	0
25.6200	0	1	0	2
25.6300	1	1	0	0
25.6400	0	0	0	0
25.6500	0	0	0	1
25.6600	1	0	0	0
25.6700	0	1	1	0
25.6800	0	4	0	0
25.6900	0	1	0	1
25.7000	1	1	0	1
25.7100	0	0	0	1
25.7200	0	1	0	0
25.7300	0	2	1	0
25.7400	0	0	1	2
25.7500	1	1	1	0
25.7600	0	2	0	0
25.7700	2	1	0	0
25.7800	2	1	0	0
25.7900	0	0	0	0
25.8000	0	1	1	2
25.8100	0	1	0	1
25.8200	0	1	1	0
25.8300	2	0	0	0
25.8400	0	2	0	0
25.8500	0	1	0	0
25.8600	1	3	1	1
25.8700	0	0	1	0
25.8800	0	0	1	0
25.8900	0	1	1	0
25.9000	0	1	0	0
25.9100	1	0	1	0
25.9200	0	0	1	0
25.9300	1	0	2	0
25.9400	1	0	0	0
25.9500	0	0	0	0
25.9600	0	0	0	0
25.9700	0	0	0	0
25.9800	0	0	0	0
25.9900	0	0	1	1
26.0000	0	0	1	0
26.0100	0	0	1	0
26.0200	0	0	0	0
26.0300	0	0	0	0
26.0400	0	3	0	0
26.0500	0	0	0	0
26.0600	1	0	0	0
26.0700	0	1	0	0
26.0800	0	0	0	0
26.0900	0	0	0	2
26.1000	0	0	0	0
26.1100	0	0	1	0
26.1200	0	0	0	0
26.1300	1	0	0	0
26.1400	0	0	1	2
26.1500	0	0	0	0
26.1600	2	0	0	0
26.1700	0	0	0	0
26.1800	0	0	1	0
26.1900	0	0	0	0
26.2000	0	1	0	2
26.2100	1	0	0	0
26.2200	0	0	1	0
26.2300	0	1	0	0
26.2400	0	0	0	1
26.2500	0	0	1	0
26.2600	0	1	0	2
26.2700	0	0	0	0
26.2800	0	0	0	0
26.2900	1	1	0	1
26.3000	0	0	1	0
26.3100	0	2	0	0
26.3200	0	2	1	3
26.3300	0	1	2	0
26.3400	0	0	2	0
26.3500	0	1	1	0
26.3600	0	2	2	1
26.3700	1	0	1	1
26.3800	1	0	0	0
26.3900	0	0	0	2
26.4000	0	0	0	0
26.4100	1	0	0	1
26.4200	1	1	1	0
26.4300	0	0	0	2
26.4400	0	0	0	1
26.4500	2	0	0	1
26.4600	0	0	0	0
26.4700	1	1	0	1
26.4800	0	0	1	0
26.4900	0	2	0	0
26.5000	0	1	0	1
26.5100	1	0	1	0
26.5200	1	0	0	1
26.5300	1	1	0	1
26.5400	0	1	1	1
26.5500	1	0	3	0
26.5600	0	1	0	0
26.5700	0	0	0	0
26.5800	0	3	2	1
26.5900	0	0	1	0
26.6000	1	0	0	1
26.6100	0	3	1	0
26.6200	0	0	0	0
26.6300	1	2	0	1
26.6400	0	0	0	1
26.6500	1	0	1	2
26.6600	3	0	0	0
26.6700	1	3	0	0
26.6800	0	1	0	0
26.6900	0	0	1	1
26.7000	1	0	1	1
26.7100	1	1	0	0
26.7200	0	0	1	0
26.7300	1	1	1	1
26.7400	0	0	1	2
26.7500	0	0	1	0
26.7600	1	1	0	0
26.7700	0	0	0	0
26.7800	0	0	0	2
26.7900	2	2	1	0
26.8000	0	2	1	0
26.8100	0	1	0	0
26.8200	0	1	2	0
26.8300	2	0	0	0
26.8400	0	0	0	1
26.8500	0	0	0	0
26.8600	1	3	0	0
26.8700	2	2	4	1
26.8800	0	0	0	0
26.8900	0	2	0	0
26.9000	0	2	0	0
26.9100	1	1	1	0
26.9200	0	1	1	0
26.9300	0	2	2	2
26.9400	0	1	0	1
26.9500	2	0	0	0
26.9600	0	0	0	0
26.9700	1	1	0	0
26.9800	0	0	2	1
26.9900	0	0	1	0
27.0000	0	1	0	1
27.0100	0	2	0	0
27.0200	0	0	1	0
27.0300	1	1	2	1
27.0400	0	1	0	0
27.0500	0	0	0	0
27.0600	0	1	2	0
27.0700	0	1	1	0
27.0800	0	1	1	0
27.0900	0	0	1	1
27.1000	1	1	0	2
27.1100	1	0	0	0
27.1200	1	2	0	1
27.1300	1	1	0	0
27.1400	0	2	0	1
27.1500	0	0	0	2
27.1600	0	0	0	0
27.1700	0	1	1	1
27.1800	0	1	0	0
27.1900	1	3	0	0
27.2000	1	1	0	0
27.2100	0	0	1	0
27.2200	0	1	0	0
27.2300	0	0	0	0
27.2400	0	0	0	0
27.2500	0	0	1	1
27.2600	1	1	0	0
27.2700	1	3	0	0
27.2800	0	0	1	1
27.2900	1	0	0	0
27.3000	0	3	1	0
27.3100	0	2	0	0
27.3200	1	1	0	0
27.3300	0	2	0	0
27.3400	1	0	0	0
27.3500	0	0	1	1
27.3600	1	2	1	1
27.3700	1	1	1	1
27.3800	1	1	0	0
27.3900	0	1	0	0
27.4000	1	0	1	1
27.4100	1	4	0	3
27.4200	2	0	1	2
27.4300	0	1	1	2
27.4400	0	1	0	0
27.4500	0	3	1	0
27.4600	0	2	0	1
27.4700	1	0	0	1
27.4800	1	1	0	0
27.4900	0	0	2	1
27.5000	1	1	0	1
27.5100	0	0	2	3
27.5200	1	2	0	1
27.5300	0	2	0	0
27.5400	1	0	0	1
27.5500	0	0	0	1
27.5600	1	0	1	0
27.5700	0	0	0	0
27.5800	1	3	2	1
27.5900	0	1	0	0
27.6000	1	0	1	0
27.6100	1	0	1	0
27.6200	0	1	0	2
27.6300	1	4	0	1
27.6400	1	2	1	1
27.6500	1	0	0	1
27.6600	1	0	1	1
27.6700	1	1	1	3
27.6800	0	1	1	2
27.6900	3	2	2	0
27.7000	3	0	2	2
27.7100	1	1	2	1
27.7200	0	2	2	0
27.7300	0	3	1	1
27.7400	0	1	1	0
27.7500	1	2	4	2
27.7600	0	1	0	0
27.7700	1	2	0	1
27.7800	1	0	0	3
27.7900	0	0	3	1
27.8000	0	1	1	2
27.8100	0	1	3	1
27.8200	0	3	0	1
27.8300	0	0	2	0
27.8400	0	1	1	1
27.8500	0	3	2	1
27.8600	1	3	4	1
27.8700	1	1	1	0
27.8800	1	0	0	1
27.8900	0	1	1	0
27.9000	0	1	1	1
27.9100	0	0	4	2
27.9200	1	0	2	4
27.9300	1	3	3	1
27.9400	0	0	0	0
27.9500	0	3	2	0
27.9600	0	1	2	2
27.9700	0	2	4	0
27.9800	0	1	3	1
27.9900	2	3	1	1
28.0000	1	1	1	2
28.0100	0	4	1	0
28.0200	0	3	3	1
28.0300	2	1	2	1
28.0400	2	0	2	0
28.0500	0	1	0	2
28.0600	1	2	1	2
28.0700	1	0	2	0
28.0800	1	1	1	1
28.0900	0	3	0	0
28.1000	1	0	1	0
28.1100	1	1	0	0
28.1200	1	1	1	2
28.1300	0	0	2	1
28.1400	0	0	1	1
28.1500	0	1	1	0
28.1600	1	1	2	0
28.1700	1	0	1	0
28.1800	0	0	2	1
28.1900	1	0	0	1
28.2000	1	0	0	2
28.2100	0	0	1	0
28.2200	0	0	0	0
28.2300	0	0	0	0
28.2400	0	1	0	1
28.2500	0	0	0	0
28.2600	0	0	0	0
28.2700	0	0	0	0
28.2800	0	1	0	0
28.2900	0	0	0	0
28.3000	0	0	0	0
28.3100	0	0	0	0
28.3200	0	0	0	0
28.3300	0	0	0	0
28.3400	0	0	0	0
28.3500	0	0	0	0
28.3600	0	0	0	0
28.3700	0	0	0	0
28.3800	1	0	0	0
28.3900	0	0	0	0
28.4000	0	0	0	0
28.4100	0	0	0	0
28.4200	0	0	0	0
28.4300	0	0	0	1
28.4400	0	0	0	0
28.4500	0	0	0	0
28.4600	0	0	0	0
28.4700	0	0	0	0
28.4800	0	0	0	0
28.4900	0	0	0	0
28.5000	0	0	0	1
28.5100	0	0	0	0
28.5200	0	0	0	0
28.5300	0	1	0	0
28.5400	0	0	0	0
28.5500	0	0	0	0
28.5600	0	0	0	0
28.5700	0	0	0	0
28.5800	0	0	0	0
28.5900	0	0	0	0
28.6000	0	0	0	0
28.6100	0	0	0	0
28.6200	0	0	0	0
28.6300	0	0	0	0
28.6400	0	0	0	0
28.6500	0	0	0	0
28.6600	0	0	0	0
28.6700	0	0	0	0
28.6800	0	0	0	0
28.6900	0	0	0	0
28.7000	0	0	0	0
28.7100	0	0	0	0
28.7200	0	0	0	0
28.7300	0	0	0	0
28.7400	0	0	0	0
28.7500	0	0	0	0
28.7600	0	1	0	0
28.7700	0	0	0	0
28.7800	0	0	0	0
28.7900	0	0	0	0
28.8000	1	0	0	1
28.8100	0	0	0	0
28.8200	0	0	0	0
28.8300	0	0	0	0
28.8400	0	0	0	0
28.8500	0	0	0	0
28.8600	0	0	0	0
28.8700	0	0	0	0
28.8800	0	0	0	0
28.8900	0	0	0	0
28.9000	0	0	0	0
28.9100	0	0	0	0
28.9200	0	0	0	0
28.9300	0	0	0	0
28.9400	0	0	0	0
28.9500	0	1	0	0
28.9600	0	0	0	0
28.9700	0	0	0	0
28.9800	0	0	0	0
28.9900	0	0	0	0
29.0000	0	0	0	0
29.0100	0	0	0	0
29.0200	0	0	0	0
29.0300	0	0	0	0
29.0400	0	0	0	0
29.0500	0	0	0	0
29.0600	0	0	0	0
29.0700	0	0	0	0
29.0800	0	0	0	0
29.0900	0	0	0	0
29.1000	0	1	0	0
29.1100	0	0	0	0
29.1200	0	0	0	0
29.1300	0	0	1	0
29.1400	0	0	0	0
29.1500	0	0	0	0
29.1600	0	0	0	0
29.1700	0	0	0	0
29.1800	0	0	0	1
29.1900	0	0	0	0
29.2000	0	0	0	0
29.2100	0	0	0	0
29.2200	0	1	0	0
29.2300	0	0	1	0
29.2400	0	0	0	0
29.2500	0	0	0	0
29.2600	0	0	0	0
29.2700	0	0	0	0
29.2800	0	0	0	0
29.2900	0	0	0	0
29.3000	0	0	0	0
29.3100	0	0	0	0
29.3200	0	0	0	0
29.3300	0	0	0	0
29.3400	0	0	0	0
29.3500	0	0	0	0
29.3600	0	0	0	0
29.3700	0	0	0	0
29.3800	0	0	0	0
29.3900	0	0	0	0
29.4000	0	1	0	0
29.4100	0	0	0	0
29.4200	0	0	0	0
29.4300	0	0	0	0
29.4400	0	1	0	0
29.4500	0	0	0	0
29.4600	0	0	0	0
29.4700	0	0	0	0
29.4800	0	0	0	0
29.4900	0	0	0	0
29.5000	0	0	0	0
29.5100	0	0	0	0
29.5200	0	0	0	0
29.5300	0	0	0	0
29.5400	1	0	0	0
29.5500	0	0	0	0
29.5600	0	0	0	0
29.5700	0	0	0	0
29.5800	0	0	0	0
29.5900	0	0	0	0
29.6000	0	0	0	0
29.6100	0	0	0	0
29.6200	0	1	0	0
29.6300	0	0	0	0
29.6400	0	0	0	0
29.6500	0	0	0	0
29.6600	0	0	0	0
29.6700	0	0	0	0
29.6800	0	0	0	0
29.6900	0	0	0	0
29.7000	0	0	0	0
29.7100	0	0	0	0
29.7200	0	0	0	0
29.7300	0	0	0	0
29.7400	0	0	0	0
29.7500	0	0	0	0
29.7600	0	0	0	0
29.7700	0	0	0	0
29.7800	0	0	0	0
29.7900	0	0	0	0
29.8000	0	0	0	0
29.8100	0	0	0	0
29.8200	0	0	0	0
29.8300	0	0	0	0
29.8400	0	1	0	0
29.8500	0	0	0	0
29.8600	0	0	0	0
29.8700	0	0	0	0
29.8800	0	0	0	1
29.8900	0	0	0	0
29.9000	0	0	0	0
29.9100	0	0	0	0
29.9200	0	0	0	0
29.9300	0	0	0	0
29.9400	0	0	0	0
29.9500	0	0	0	0
29.9600	0	0	0	0
29.9700	0	0	0	0
29.9800	0	0	0	0
29.9900	0	0	0	0
30.0000	0	0	0	0
30.0100	0	0	0	0
30.0200	0	0	0	0
30.0300	0	0	0	0
30.0400	0	0	0	0
30.0500	0	0	0	0
30.0600	0	0	0	0
30.0700	0	0	0	0
30.0800	0	0	0	0
30.0900	0	0	0	0
30.1000	0	0	0	0
30.1100	0	0	0	0
30.1200	0	0	0	0
30.1300	0	0	0	0
30.1400	0	0	0	0
30.1500	0	0	0	0
30.1600	1	0	0	0
30.1700	0	0	0	0
30.1800	0	0	0	0
30.1900	1	0	0	0
30.2000	0	0	0	0
30.2100	1	0	0	0
30.2200	0	0	0	0
30.2300	0	0	0	0
30.2400	0	0	0	0
30.2500	0	0	0	0
30.2600	0	0	0	0
30.2700	0	0	0	0
30.2800	0	0	0	0
30.2900	0	0	0	0
30.3000	0	0	0	0
30.3100	0	0	0	0
30.3200	0	0	0	0
30.3300	0	0	0	0
30.3400	0	0	0	0
30.3500	0	0	0	0
30.3600	0	0	0	0
30.3700	0	0	0	0
30.3800	0	0	0	0
30.3900	0	0	0	0
30.4000	0	0	0	0
30.4100	0	0	0	0
30.4200	0	0	0	0
30.4300	0	0	0	0
30.4400	0	0	0	0
30.4500	0	0	0	0
30.4600	0	0	0	0
30.4700	0	0	0	0
30.4800	0	0	0	0
30.4900	0	0	0	0
30.5000	0	0	0	0
30.5100	0	0	0	0
30.5200	0	1	0	0
30.5300	0	0	0	0
30.5400	0	0	0	0
30.5500	0	0	0	0
30.5600	0	0	0	0
30.5700	0	0	0	0
30.5800	0	1	0	0
30.5900	0	0	0	0
30.6000	0	0	0	0
30.6100	0	0	0	0
30.6200	1	0	0	0
30.6300	0	0	0	1
30.6400	0	0	0	0
30.6500	0	0	0	0
30.6600	1	0	0	0
30.6700	0	0	0	0
30.6800	0	0	0	0
30.6900	0	0	0	0
30.7000	0	0	0	0
30.7100	0	0	0	0
30.7200	0	0	0	0
30.7300	0	0	0	0
30.7400	0	0	0	0
30.7500	0	0	0	0
30.7600	0	0	1	0
30.7700	0	0	0	0
30.7800	0	0	0	0
30.7900	0	0	0	0
30.8000	0	0	0	0
30.8100	0	0	0	0
30.8200	0	0	0	0
30.8300	0	0	0	0
30.8400	0	1	0	0
30.8500	0	0	0	1
30.8600	0	0	0	0
30.8700	0	0	0	0
30.8800	0	0	0	0
30.8900	0	0	0	0
30.9000	0	0	0	0
30.9100	0	0	0	0
30.9200	0	0	0	0
30.9300	0	0	0	0
30.9400	0	0	0	0
30.9500	0	0	0	0
30.9600	0	0	0	0
30.9700	0	0	0	0
30.9800	0	0	0	0
30.9900	0	0	0	0
31.0000	0	0	0	0
31.0100	0	0	0	0
31.0200	0	0	0	0
31.0300	1	0	0	0
31.0400	0	1	0	0
31.0500	0	0	0	0
31.0600	0	0	0	0
31.0700	0	0	0	1
31.0800	0	0	0	0
31.0900	0	0	0	0
31.1000	0	0	0	0
31.1100	0	0	0	0
31.1200	0	0	0	0
31.1300	0	0	0	1
31.1400	0	0	0	0
31.1500	0	0	0	0
31.1600	0	0	0	0
31.1700	0	0	0	0
31.1800	0	0	0	0
31.1900	0	0	0	0
31.2000	0	0	0	0
31.2100	0	0	0	0
31.2200	0	0	0	0
31.2300	0	0	0	0
31.2400	1	0	0	0
31.2500	0	0	0	0
31.2600	0	0	0	0
31.2700	1	0	0	0
31.2800	0	0	0	0
31.2900	0	0	0	0
31.3000	0	0	0	0
31.3100	0	0	0	0
31.3200	0	0	0	0
31.3300	0	0	0	0
31.3400	0	0	0	0
31.3500	0	0	0	0
31.3600	0	0	0	0
31.3700	0	0	0	0
31.3800	0	0	1	0
31.3900	0	0	0	0
31.4000	0	0	0	0
31.4100	0	0	0	0
31.4200	0	0	0	0
31.4300	0	0	0	0
31.4400	0	0	0	0
31.4500	0	0	0	0
31.4600	0	0	0	0
31.4700	0	0	0	0
31.4800	0	0	0	0
31.4900	0	0	0	0
31.5000	0	0	0	0
31.5100	0	0	0	0
31.5200	0	0	0	0
31.5300	0	0	0	0
31.5400	0	0	0	0
31.5500	0	0	0	0
31.5600	0	0	0	0
31.5700	0	0	1	0
31.5800	0	0	0	0
31.5900	0	0	0	0
31.6000	0	0	0	0
31.6100	0	0	0	0
31.6200	0	0	0	0
31.6300	0	0	0	0
31.6400	0	0	0	0
31.6500	0	0	0	0
31.6600	0	0	0	0
31.6700	0	0	0	0
31.6800	0	0	0	0
31.6900	0	0	0	0
31.7000	0	0	0	0
31.7100	0	0	0	0
31.7200	0	0	0	0
31.7300	0	0	0	0
31.7400	0	0	0	0
31.7500	0	0	0	1
31.7600	0	0	0	0
31.7700	0	0	0	0
31.7800	0	0	0	0
31.7900	0	0	0	0
31.8000	0	0	0	0
31.8100	0	0	0	0
31.8200	0	0	0	0
31.8300	0	0	0	0
31.8400	0	0	0	0
31.8500	0	0	0	0
31.8600	0	0	0	0
31.8700	0	0	0	0
31.8800	0	0	0	0
31.8900	0	0	1	0
31.9000	0	0	0	0
31.9100	0	0	0	0
31.9200	0	0	0	0
31.9300	0	0	0	0
31.9400	0	0	0	0
31.9500	0	0	0	0
31.9600	0	0	0	0
31.9700	1	0	0	0
31.9800	0	0	0	0
31.9900	0	0	0	0
32.0000	0	0	0	0
32.0100	0	0	0	0
32.0200	0	0	0	0
32.0300	0	0	0	0
32.0400	0	0	0	0
32.0500	0	0	0	0
32.0600	0	0	0	0
32.0700	0	0	0	0
32.0800	0	0	0	0
32.0900	0	0	0	0
32.1000	0	0	0	0
32.1100	0	0	0	0
32.1200	0	0	0	0
32.1300	0	0	0	0
32.1400	0	0	0	0
32.1500	0	0	0	0
32.1600	0	0	0	0
32.1700	0	0	0	0
32.1800	0	0	0	0
32.1900	0	0	0	0
32.2000	0	0	0	0
32.2100	0	0	0	0
32.2200	0	0	0	0
32.2300	0	0	0	0
32.2400	0	0	0	0
32.2500	0	0	0	0
32.2600	0	0	0	0
32.2700	0	0	0	0
32.2800	0	0	0	0
32.2900	0	0	0	0
32.3000	0	0	0	0
32.3100	0	0	0	0
32.3200	0	0	0	0
32.3300	0	0	0	0
32.3400	0	0	0	0
32.3500	0	0	0	0
32.3600	0	0	0	0
32.3700	0	0	0	0
32.3800	0	0	0	0
32.3900	0	0	0	0
32.4000	0	0	0	0
32.4100	0	0	0	0
32.4200	0	0	0	0
32.4300	0	0	1	0
32.4400	0	0	0	0
32.4500	0	0	0	0
32.4600	0	0	0	0
32.4700	0	0	0	0
32.4800	0	0	0	0
32.4900	0	0	0	0
32.5000	0	0	0	0
32.5100	0	0	0	0
32.5200	0	0	0	0
32.5300	0	0	0	0
32.5400	0	0	0	0
32.5500	0	0	0	0
32.5600	0	0	0	0
32.5700	0	0	0	0
32.5800	0	0	0	0
32.5900	0	0	0	0
32.6000	0	0	0	0
32.6100	0	0	0	0
32.6200	0	0	0	0
32.6300	0	0	0	0
32.6400	0	0	1	0
32.6500	0	0	0	0
32.6600	0	0	0	0
32.6700	0	0	0	0
32.6800	0	0	0	0
32.6900	0	0	0	0
32.7000	0	0	0	0
32.7100	1	0	0	0
32.7200	0	0	0	0
32.7300	0	0	0	0
32.7400	0	0	0	0
32.7500	0	0	0	0
32.7600	0	0	0	0
32.7700	0	0	0	0
32.7800	0	0	0	0
32.7900	0	0	0	0
32.8000	0	0	0	0
32.8100	0	0	0	0
32.8200	0	0	0	0
32.8300	0	0	0	0
32.8400	0	0	0	0
32.8500	0	0	0	0
32.8600	0	0	0	0
32.8700	0	0	0	0
32.8800	0	0	0	0
32.8900	0	0	0	0
32.9000	0	0	0	0
32.9100	0	0	0	0
32.9200	0	0	0	0
32.9300	0	0	0	0
32.9400	0	0	0	0
32.9500	0	0	0	0
32.9600	0	0	0	0
32.9700	0	0	0	0
32.9800	0	0	0	0
32.9900	0	0	0	0
33.0000	0	0	0	0
33.0100	0	0	0	0
33.0200	0	0	0	0
33.0300	0	0	0	0
33.0400	0	0	0	0
33.0500	0	0	0	0
33.0600	0	0	0	0
33.0700	0	0	0	0
33.0800	0	0	0	0
33.0900	0	0	0	0
33.1000	0	0	0	0
33.1100	0	0	0	0
33.1200	0	0	0	0
33.1300	0	0	0	0
33.1400	0	0	0	0
33.1500	0	1	0	0
33.1600	0	0	0	0
33.1700	0	0	0	0
33.1800	0	0	0	0
33.1900	0	0	0	0
33.2000	0	0	0	0
33.2100	0	0	0	0
33.2200	0	0	0	0
33.2300	0	0	0	0
33.2400	0	0	0	0
33.2500	0	0	1	0
33.2600	0	0	0	0
33.2700	0	0	0	0
33.2800	0	0	0	0
33.2900	0	0	0	0
33.3000	0	0	0	0
33.3100	0	0	0	0
33.3200	0	0	0	0
33.3300	0	0	0	0
33.3400	0	0	0	0
33.3500	0	0	0	0
33.3600	0	0	0	0
33.3700	0	0	0	0
33.3800	0	0	0	0
33.3900	0	0	0	0
33.4000	0	0	0	0
33.4100	0	0	0	0
33.4200	0	0	0	0
33.4300	0	0	0	0
33.4400	0	0	0	0
33.4500	0	0	0	0
33.4600	0	0	0	0
33.4700	0	0	0	0
33.4800	0	0	0	0
33.4900	0	0	0	0
33.5000	0	0	0	0
33.5100	0	0	0	0
33.5200	0	0	0	0
33.5300	0	0	0	0
33.5400	0	0	0	0
33.5500	0	0	0	0
33.5600	0	0	0	0
33.5700	0	0	0	0
33.5800	0	0	0	0
33.5900	0	0	0	0
33.6000	0	0	0	0
33.6100	0	0	1	0
33.6200	0	0	0	0
33.6300	0	0	0	0
33.6400	0	0	0	0
33.6500	0	0	0	0
33.6600	0	0	0	0
33.6700	0	0	0	0
33.6800	0	0	0	0
33.6900	0	0	0	0
33.7000	0	0	0	0
33.7100	0	0	0	0
33.7200	0	0	0	0
33.7300	0	0	0	0
33.7400	0	0	0	0
33.7500	0	0	0	0
33.7600	0	0	0	0
33.7700	0	0	0	0
33.7800	0	0	0	0
33.7900	0	0	0	0
33.8000	0	0	0	0
33.8100	0	0	0	0
33.8200	0	0	0	0
33.8300	0	0	0	0
33.8400	0	0	0	0
33.8500	0	0	0	0
33.8600	0	0	0	0
33.8700	0	0	0	0
33.8800	0	0	0	1
33.8900	0	0	0	0
33.9000	0	0	0	0
33.9100	0	0	0	0
33.9200	0	0	0	0
33.9300	0	0	0	0
33.9400	0	0	0	0
33.9500	0	0	0	0
33.9600	0	0	0	0
33.9700	0	0	0	0
33.9800	0	0	0	0
33.9900	0	0	0	0
34.0000	0	0	0	0
34.0100	0	0	0	0
34.0200	0	0	0	0
34.0300	0	0	0	0
34.0400	0	0	0	0
34.0500	0	0	0	0
34.0600	0	0	0	0
34.0700	0	0	0	0
34.0800	0	0	0	0
34.0900	0	0	0	0
34.1000	0	0	0	0
34.1100	0	0	0	0
34.1200	0	0	0	0
34.1300	0	0	0	0
34.1400	0	0	0	0
34.1500	0	0	0	0
34.1600	0	0	0	0
34.1700	0	0	0	0
34.1800	0	0	0	0
34.1900	0	0	0	0
34.2000	0	0	0	0
34.2100	0	0	0	0
34.2200	0	0	1	0
34.2300	0	0	0	0
34.2400	0	0	0	0
34.2500	0	0	0	0
34.2600	0	0	0	0
34.2700	0	0	0	0
34.2800	0	0	0	0
34.2900	0	0	0	0
34.3000	0	0	0	0
34.3100	0	0	0	0
34.3200	0	0	0	0
34.3300	0	0	0	0
34.3400	0	0	0	0
34.3500	0	0	0	0
34.3600	0	0	0	0
34.3700	0	0	0	0
34.3800	0	0	0	0
34.3900	0	0	0	0
34.4000	0	0	0	0
34.4100	0	0	0	0
34.4200	0	0	0	0
34.4300	0	0	0	0
34.4400	0	0	0	0
34.4500	0	0	0	0
34.4600	0	0	0	0
34.4700	0	0	0	0
34.4800	0	0	0	0
34.4900	0	0	0	0
34.5000	0	0	0	0
34.5100	0	0	0	0
34.5200	0	0	0	0
34.5300	0	0	0	0
34.5400	0	0	0	0
34.5500	0	0	1	0
34.5600	0	0	0	0
34.5700	0	0	0	0
34.5800	0	0	0	0
